network,station,latitude,longitude,start_year,end_year,smap_lat,smap_lon,chirps25_lat,chirps25_lon,chirps05_lat,chirps05_lon,MAP,location,MEAN_PET,AI,era5_lat,era5_lon,MAT,LAI_max,LAI_mean
AWDN,Gordon,42.44,-102.1,2004,2010,42.565308,-102.13693,42.375,-102.125,42.424995,-102.075005,475.7139892578125,"('AWDN', 'Gordon')",1083.2091064453125,0.4391709656309371,42.25,-102.25,8.566986,1.468000016,0.5208435517841289
AWDN,Gothenburg,40.57,-100.11,2005,2010,40.6871,-100.26971,40.625,-100.125,40.574997,-100.12501,575.4459228515625,"('AWDN', 'Gothenburg')",1094.22802734375,0.5258921435676104,40.75,-100.25,10.1822815,2.380000048,0.752714421183058
AWDN,GrandIsland,40.53,-98.3,2004,2010,40.6871,-98.40249,40.625,-98.375,40.524994,-98.275,690.698486328125,"('AWDN', 'GrandIsland')",1098.51318359375,0.6287575758249232,40.75,-98.25,10.661072,3.53200004,0.7385696067069728
AWDN,Gudmundsens,42.04,-101.26,1998,2005,42.185303,-101.390045,42.125,-101.375,42.024994,-101.275,555.1339111328125,"('AWDN', 'Gudmundsens')",1083.7159423828125,0.5122503872299007,42.25,-101.25,8.696747,1.080000016,0.4058324083845816
AWDN,Halsey,41.54,-100.09,2002,2010,41.431942,-100.26971,41.625,-100.125,41.524994,-100.075005,584.3650512695312,"('AWDN', 'Halsey')",1063.8394775390625,0.5492981446987845,41.75,-100.25,9.321106,2.34000004,0.745489063486818
AWDN,HigginsRanch,42.5,-99.15,2004,2010,42.565308,-99.149376,42.625,-99.125,42.524994,-99.12501,640.5846557617188,"('AWDN', 'HigginsRanch')",1015.9456787109376,0.6305304202627368,42.75,-99.25,9.1910095,2.660000036,0.799154329733813
AWDN,Holdrege,40.2,-99.22,2005,2010,40.317745,-99.149376,40.125,-99.125,40.225,-99.225006,628.1195068359375,"('AWDN', 'Holdrege')",1118.5506591796875,0.5615476614144432,40.25,-99.25,10.817841,1.9400000320000002,0.5537500757825277
AWDN,Holdrege4N,40.3,-99.21,2005,2010,40.317745,-99.149376,40.375,-99.125,40.324997,-99.225006,618.4447021484375,"('AWDN', 'Holdrege4N')",1105.29541015625,0.5595288793074886,40.25,-99.25,10.817841,3.052000064,0.657502830615165
AWDN,IndianCaveStPark,40.17,-95.37,1999,2005,40.317745,-95.41494,40.125,-95.375,40.174995,-95.37501,866.1464233398438,"('AWDN', 'IndianCaveStPark')",1068.265380859375,0.8107970536713125,40.25,-95.25,11.706848,2.98800004,0.6152856956274991
AWDN,Kearney,40.43,-99.01,2004,2010,40.317745,-99.149376,40.375,-99.125,40.424995,-99.025,656.0097045898438,"('AWDN', 'Kearney')",1095.9141845703125,0.598595869846372,40.25,-99.25,10.817841,3.4360000480000004,0.7350993071665383
AWDN,Lexington,40.46,-99.44,2004,2005,40.317745,-99.52282,40.375,-99.375,40.475,-99.425,639.5806884765625,"('AWDN', 'Lexington')",1097.1431884765625,0.5829509723016664,40.25,-99.25,10.817841,5.064000064,0.927477597805868
AWDN,Lincoln82E20S,40.47,-96.36,2004,2005,40.317745,-96.53527,40.375,-96.375,40.475,-96.37501,796.06787109375,"('AWDN', 'Lincoln82E20S')",1096.18017578125,0.7262199122752705,40.25,-96.25,11.720154,2.764000044,0.702609120622729
AWDN,McCook,40.14,-100.35,2005,2010,40.317745,-100.26971,40.125,-100.375,40.124992,-100.325005,561.4574584960938,"('AWDN', 'McCook')",1168.810546875,0.4803665230410858,40.25,-100.25,10.951843,1.516000032,0.5441162597766427
AWDN,Mead,41.09,-96.29,2005,2010,41.058483,-96.16183,41.125,-96.375,41.074997,-96.275,792.6393432617188,"('AWDN', 'Mead')",1056.930908203125,0.7499443313747679,41.25,-96.25,10.781708,2.960000048,0.6381214032724739
AWDN,MeadAgrofarm,41.09,-96.24,2005,2010,41.058483,-96.16183,41.125,-96.125,41.074997,-96.225006,796.5645141601562,"('AWDN', 'MeadAgrofarm')",1034.5601806640625,0.7699547392679063,41.25,-96.25,10.781708,3.592000008,0.7167985399698118
AWDN,Merna,41.27,-99.46,2004,2010,41.431942,-99.52282,41.375,-99.375,41.274994,-99.475006,611.49072265625,"('AWDN', 'Merna')",1052.6331787109375,0.580915303662655,41.25,-99.25,9.829559,2.49600004,0.7884719185472754
AWDN,Merritt,42.27,-100.54,2005,2010,42.185303,-100.64315,42.375,-100.625,42.274994,-100.525,544.2412109375,"('AWDN', 'Merritt')",1069.191162109375,0.509021426873547,42.25,-100.75,8.9131775,1.044000004,0.4091198238285193
AWDN,Minden,40.31,-99.03,2004,2010,40.317745,-99.149376,40.375,-99.125,40.324997,-99.025,644.1089477539062,"('AWDN', 'Minden')",1098.3553466796875,0.5864303840292109,40.25,-99.25,10.817841,2.52000004,0.6531253280871592
AWDN,MitchellFarms,41.56,-103.42,1999,2010,41.431942,-103.25726,41.625,-103.375,41.574997,-103.425,423.2595520019531,"('AWDN', 'MitchellFarms')",1170.6934814453125,0.3615460056029407,41.75,-103.25,9.822388,1.1120000079999999,0.38926627903979594
AWDN,Monroe,41.23,-97.31,2004,2005,41.058483,-97.28216,41.125,-97.375,41.225,-97.325005,707.38623046875,"('AWDN', 'Monroe')",1051.9742431640625,0.6724368348992251,41.25,-97.25,10.411041,4.316000028,0.8364687260045539
AWDN,NebraskaCity,40.32,-95.48,2005,2010,40.317745,-95.41494,40.375,-95.375,40.324997,-95.475006,857.68896484375,"('AWDN', 'NebraskaCity')",1068.60009765625,0.8026285667808853,40.25,-95.25,11.706848,2.288000032,0.824488723501277
AWDN,NebraskaCity2N,40.42,-95.53,2004,2005,40.317745,-95.41494,40.375,-95.625,40.424995,-95.525,843.60302734375,"('AWDN', 'NebraskaCity2N')",1055.71142578125,0.7990848699202672,40.25,-95.75,11.893158,2.648000052,0.7925685619933686
AWDN,Newport,42.35,-99.23,2005,2010,42.185303,-99.149376,42.375,-99.125,42.374992,-99.225006,628.3671875,"('AWDN', 'Newport')",1024.0926513671875,0.6135843145257562,42.25,-99.25,8.987976,3.7840000639999998,1.0440674956020473
AWDN,NorthPlatte,41.05,-100.46,2004,2010,41.058483,-100.64315,41.125,-100.375,41.074997,-100.475006,578.363037109375,"('AWDN', 'NorthPlatte')",1115.2916259765625,0.5185756116504089,41.25,-100.25,9.512604,3.408000052,0.8078967099030708
AWDN,ONeill,42.28,-98.45,1997,2010,42.185303,-98.40249,42.375,-98.375,42.274994,-98.425,659.32568359375,"('AWDN', 'ONeill')",1011.907958984375,0.6515668522416778,42.25,-98.25,9.3302,1.572000028,0.6178083990245127
AWDN,Ord,41.37,-98.56,1999,2010,41.431942,-98.40249,41.375,-98.625,41.374992,-98.575005,668.6575927734375,"('AWDN', 'Ord')",1042.0584716796875,0.6416699359447964,41.25,-98.75,10.05835,2.360000028,0.8010278357668288
AWDN,RedCloud,40.05,-98.17,2002,2010,39.950367,-98.029045,40.125,-98.125,40.074997,-98.175,700.0408325195312,"('AWDN', 'RedCloud')",1126.8818359375,0.6212193773956238,40.25,-98.25,11.168213,2.484000024,0.6356782012217628
AWDN,Scottsbluff,41.53,-103.4,2004,2010,41.431942,-103.25726,41.625,-103.375,41.524994,-103.37501,424.746826171875,"('AWDN', 'Scottsbluff')",1195.6917724609375,0.3552310352505592,41.75,-103.25,9.822388,1.176000008,0.41538853166437617
AWDN,Shelton,40.44,-98.45,2004,2010,40.317745,-98.40249,40.375,-98.375,40.424995,-98.425,675.012451171875,"('AWDN', 'Shelton')",1097.0570068359375,0.6152938698406414,40.25,-98.25,11.168213,1.696000012,0.6497265822877132
AWDN,Sidney,41.13,-103.01,2005,2010,41.058483,-102.88382,41.125,-103.125,41.124992,-103.025,449.0933532714844,"('AWDN', 'Sidney')",1175.3870849609375,0.3820812386129029,41.25,-103.25,9.825592,1.732000024,0.5947868364863518
AWDN,Smithfield,40.35,-99.4,2004,2010,40.317745,-99.52282,40.375,-99.375,40.374992,-99.37501,632.568603515625,"('AWDN', 'Smithfield')",1113.6824951171875,0.5679972580058043,40.25,-99.25,10.817841,2.7320000600000003,0.66180570507544
AWDN,Sparks,42.59,-100.12,2004,2010,42.565308,-100.26971,42.625,-100.125,42.574997,-100.12501,571.61328125,"('AWDN', 'Sparks')",1022.9183959960938,0.5588063363484401,42.75,-100.25,8.9496155,1.236000024,0.46276232378406135
AWDN,WestPoint,41.51,-96.44,1999,2010,41.431942,-96.53527,41.625,-96.375,41.524994,-96.425,777.8447265625,"('AWDN', 'WestPoint')",1024.6927490234375,0.7591004496750944,41.75,-96.25,10.253479,3.664000052,0.7601771739358838
AWDN,York,40.52,-97.37,2002,2010,40.6871,-97.28216,40.625,-97.375,40.524994,-97.37501,726.4473266601562,"('AWDN', 'York')",1102.2066650390625,0.659084498127591,40.75,-97.25,10.946869,3.044000056,0.6713720884195129
BIEBRZA_S-1,grassland-meteo-0,53.63083,22.98194,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-meteo-0')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.5520001,1.4916480789591298
BIEBRZA_S-1,grassland-soil-1,53.63502,22.98104,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-1')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.560000092,1.6302065687341847
BIEBRZA_S-1,grassland-soil-2,53.63398,22.98128,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-2')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.560000092,1.6302065687341847
BIEBRZA_S-1,grassland-soil-3,53.63294,22.98151,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-3')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.5520001,1.4916480789591298
BIEBRZA_S-1,grassland-soil-4,53.6319,22.98174,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-4')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.5520001,1.4916480789591298
BIEBRZA_S-1,grassland-soil-5,53.63086,22.98197,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-5')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.5520001,1.4916480789591298
BIEBRZA_S-1,grassland-soil-6,53.63489,22.9793,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-6')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.560000092,1.6302065687341847
BIEBRZA_S-1,grassland-soil-7,53.63384,22.97952,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-7')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.560000092,1.6302065687341847
BIEBRZA_S-1,grassland-soil-8,53.6328,22.97976,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-8')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.5520001,1.4916480789591298
BIEBRZA_S-1,grassland-soil-9,53.63176,22.98,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.97499,519.7301635742188,"('BIEBRZA_S-1', 'grassland-soil-9')",567.5851440429688,0.9156866930521228,53.75,22.75,7.4455566,5.5520001,1.4916480789591298
BIEBRZA_S-1,marshland-meteo-10,53.6207,22.883,2015,2016,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-meteo-10')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.484000096,1.1353802359088208
BIEBRZA_S-1,marshland-meteo-20,53.62064,22.88308,2015,2016,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-meteo-20')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.484000096,1.1353802359088208
BIEBRZA_S-1,marshland-soil-11,53.60373,22.87763,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-11')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,5.552000071999999,1.247457608283254
BIEBRZA_S-1,marshland-soil-12,53.60449,22.87979,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-12')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.72400004,1.1524676397260836
BIEBRZA_S-1,marshland-soil-13,53.60526,22.88196,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-13')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.72400004,1.1524676397260836
BIEBRZA_S-1,marshland-soil-14,53.60501,22.87634,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-14')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.880000079999999,1.112904501408878
BIEBRZA_S-1,marshland-soil-15,53.60578,22.8785,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-15')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.880000079999999,1.112904501408878
BIEBRZA_S-1,marshland-soil-16,53.60655,22.88066,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-16')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.72400004,1.1524676397260836
BIEBRZA_S-1,marshland-soil-17,53.6063,22.87504,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-17')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.880000079999999,1.112904501408878
BIEBRZA_S-1,marshland-soil-18,53.60707,22.87721,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-18')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.880000079999999,1.112904501408878
BIEBRZA_S-1,marshland-soil-19,53.60784,22.87937,2015,2018,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-19')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.880000079999999,1.112904501408878
BIEBRZA_S-1,marshland-soil-21,53.61864,22.87695,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-21')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,5.00800006,1.1125782225459815
BIEBRZA_S-1,marshland-soil-22,53.61882,22.87945,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-22')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.484000096,1.1353802359088208
BIEBRZA_S-1,marshland-soil-23,53.61899,22.88195,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-23')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.484000096,1.1353802359088208
BIEBRZA_S-1,marshland-soil-24,53.62012,22.87665,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-24')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,5.00800006,1.1125782225459815
BIEBRZA_S-1,marshland-soil-25,53.6203,22.87915,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-25')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,5.00800006,1.1125782225459815
BIEBRZA_S-1,marshland-soil-26,53.62048,22.88165,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-26')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.484000096,1.1353802359088208
BIEBRZA_S-1,marshland-soil-27,53.6216,22.87634,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-27')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,5.004000084,1.1601951300361137
BIEBRZA_S-1,marshland-soil-28,53.62178,22.87884,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-28')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,5.004000084,1.1601951300361137
BIEBRZA_S-1,marshland-soil-29,53.62196,22.88135,2015,2015,53.48089,22.966805,49.875,22.875,49.975,22.875,507.35052490234375,"('BIEBRZA_S-1', 'marshland-soil-29')",570.1237182617188,0.8898954887357299,53.75,22.75,7.4455566,4.496000056000001,1.152516360691882
BNZ-LTER,CRREL-Met,65.15426,-147.49038,1992,2013,64.98099,-147.32365,49.875,-147.375,49.975,-147.475,,"('BNZ-LTER', 'CRREL-Met')",434.6645202636719,,65.25,-147.25,-3.3970642,4.168000052,0.9645959875666686
BNZ-LTER,FP1A,64.6986,-148.25769,1989,2013,64.98099,-148.44398,49.875,-148.375,49.975,-148.27501,,"('BNZ-LTER', 'FP1A')",476.9433898925781,,64.75,-148.25,-1.5084534,2.556000024,0.5134109085854303
BNZ-LTER,FP2A,64.69878,-148.25247,1989,2013,64.98099,-148.07054,49.875,-148.375,49.975,-148.27501,,"('BNZ-LTER', 'FP2A')",476.9433898925781,,64.75,-148.25,-1.5084534,2.556000024,0.5134109085854303
BNZ-LTER,FP3A,64.72323,-148.15094,1988,2013,64.98099,-148.07054,49.875,-148.125,49.975,-148.175,,"('BNZ-LTER', 'FP3A')",474.0233459472656,,64.75,-148.25,-1.5084534,1.108000004,0.2837100939198495
BNZ-LTER,FP4A,64.67879,-148.23686,1989,2013,64.98099,-148.07054,49.875,-148.125,49.975,-148.225,,"('BNZ-LTER', 'FP4A')",474.0233459472656,,64.75,-148.25,-1.5084534,3.472000044,0.8828004789470616
BNZ-LTER,FP5A,64.68148,-148.24906,1989,2013,64.98099,-148.07054,49.875,-148.125,49.975,-148.225,,"('BNZ-LTER', 'FP5A')",474.0233459472656,,64.75,-148.25,-1.5084534,1.992000036,0.5389182757566073
BNZ-LTER,HELMERS,65.17092,-147.54357,2001,2013,64.98099,-147.6971,49.875,-147.625,49.975,-147.52501,,"('BNZ-LTER', 'HELMERS')",434.6645202636719,,65.25,-147.75,-3.2778625,3.600000064,0.6406586180505144
BNZ-LTER,LTER1,64.74296,-148.31635,1988,2013,64.98099,-148.44398,49.875,-148.375,49.975,-148.32501,,"('BNZ-LTER', 'LTER1')",476.9433898925781,,64.75,-148.25,-1.5084534,5.996000092,1.4624087452662593
BNZ-LTER,LTER2,64.6989,-148.25491,1988,2013,64.98099,-148.07054,49.875,-148.375,49.975,-148.27501,,"('BNZ-LTER', 'LTER2')",476.9433898925781,,64.75,-148.25,-1.5084534,2.556000024,0.5134109085854303
BNZ-LTER,UP1A,64.73554,-148.30273,1989,2013,64.98099,-148.44398,49.875,-148.375,49.975,-148.32501,,"('BNZ-LTER', 'UP1A')",476.9433898925781,,64.75,-148.25,-1.5084534,5.71200014,1.3454271494339871
BNZ-LTER,UP2A,64.69546,-148.35568,1988,2013,64.98099,-148.44398,49.875,-148.375,49.975,-148.375,,"('BNZ-LTER', 'UP2A')",479.7586669921875,,64.75,-148.25,-1.5084534,5.700000124000001,1.4007414553852748
BNZ-LTER,UP3A,64.76743,-148.2795,1989,2013,64.98099,-148.44398,49.875,-148.375,49.975,-148.27501,,"('BNZ-LTER', 'UP3A')",474.9949645996094,,64.75,-148.25,-1.5084534,5.300000044,1.2699225391312525
CALABRIA,ChiaravalleCentrale,38.671,16.409,2001,2012,38.499725,16.244814,38.625,16.375,38.674995,16.425003,832.7628784179688,"('CALABRIA', 'ChiaravalleCentrale')",983.5213623046876,0.846715597988186,38.75,16.25,16.08368,,
CALABRIA,Fitterizzi,39.52,16.141,2001,2012,39.58492,16.244814,39.625,16.125,39.524994,16.125,900.0278930664062,"('CALABRIA', 'Fitterizzi')",935.2604370117188,0.9623286278869176,39.75,16.25,14.420258,3.540000032,1.6629401501728185
CALABRIA,Mongrassano,39.534,16.216,2001,2011,39.58492,16.244814,39.625,16.125,39.524994,16.22499,836.1612548828125,"('CALABRIA', 'Mongrassano')",885.5671997070312,0.9442098297672232,39.75,16.25,14.420258,2.344000048,1.0058178096477213
CALABRIA,Satriano,38.675,16.543,2001,2012,38.499725,16.618258,38.625,16.625,38.674995,16.524994,789.8892822265625,"('CALABRIA', 'Satriano')",,,38.75,16.75,17.386108,1.3800000120000002,0.8641082074236276
CALABRIA,Torano,39.5,16.211,2001,2012,39.58492,16.244814,39.625,16.125,39.524994,16.22499,836.1612548828125,"('CALABRIA', 'Torano')",885.5671997070312,0.9442098297672232,39.75,16.25,14.420258,1.5960000120000002,0.8532077256959697
CAMPANIA,Bagnoli,40.828,15.073,2000,2012,40.6871,15.124481,40.875,15.125,40.824997,15.074997,721.3651733398438,"('CAMPANIA', 'Bagnoli')",858.145263671875,0.8406096308837391,40.75,15.25,13.678375,2.012000036,0.7473030205954259
CAMPANIA,Melizzano,41.169,14.5,2000,2012,41.058483,14.377593,41.125,14.625,41.174995,14.524994,764.7256469726562,"('CAMPANIA', 'Melizzano')",857.7523803710938,0.8915459338530883,41.25,14.75,13.540863,1.988000032,0.9786700889717105
CHINA,BAISE,23.9,106.6,1982,1999,23.978218,106.618256,23.875,106.625,23.924995,106.57501,1104.7525634765625,"('CHINA', 'BAISE')",926.6724243164062,1.192171618025133,23.75,106.75,21.605865,,
CHINA,BAOQING,46.32,132.18,1981,1999,46.502296,132.01245,46.375,132.125,46.324997,132.17499,542.6890258789062,"('CHINA', 'BAOQING')",697.4766235351562,0.7780748595247394,46.25,132.25,3.6028442,1.9960000199999999,0.34245937100912804
CHINA,BAYAN,46.08,127.35,1981,1999,46.09634,127.53112,46.125,127.375,46.074997,127.32501,605.4452514648438,"('CHINA', 'BAYAN')",766.4231567382812,0.7899621066272031,46.25,127.25,3.5651245,5.528000068,0.85584354302556
CHINA,BOLI,45.75,130.55,1981,1999,45.693314,130.51868,45.875,130.625,45.774994,130.525,589.3680419921875,"('CHINA', 'BOLI')",681.19921875,0.8651918936044545,45.75,130.75,3.2189026,2.5000000399999998,0.4848460153600216
CHINA,CHANGLIN,44.25,123.97,1981,1999,44.108894,123.796684,44.375,123.875,44.274994,123.975006,484.8665161132813,"('CHINA', 'CHANGLIN')",893.9855346679688,0.5423650577225094,44.25,123.75,6.3766174,2.3320000480000003,0.47320680161074963
CHINA,CHAOYANG,41.55,120.45,1981,1999,41.431942,120.435684,41.625,120.375,41.574997,120.475006,517.4165649414062,"('CHINA', 'CHAOYANG')",997.3643798828124,0.5187838821777465,41.75,120.25,8.122589,1.124000004,0.3314781061035506
